Year,County_FIPS,County,State,DiagnosedDiabetesPercentage,OverallSVI,Pop2010,OHU2010,NUMGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lalowihalf,lakidshalf,laseniorshalf,lawhitehalf,lablackhalf,laasianhalf,lanhopihalf,laaianhalf,laomultirhalf,lahisphalf,lahunvhalf,lasnaphalf,lapop1,lalowi1,lakids1,laseniors1,lawhite1,lablack1,laasian1,lanhopi1,laaian1,laomultir1,lahisp1,lahunv1,lasnap1,lapop10,lalowi10,lakids10,laseniors10,lawhite10,lablack10,laasian10,lanhopi10,laaian10,laomultir10,lahisp10,lahunv10,lasnap10,lapop20,lalowi20,lakids20,laseniors20,lawhite20,lablack20,laasian20,lanhopi20,laaian20,laomultir20,lahisp20,lahunv20,lasnap20,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
2010,48311.0,Mcmullen County,Texas,7.2,0.3945,707,310,0.0,0,0,0,0,0,0,12.8,1,1,1,0,0,1,1,1,682.0,682.0,456.0,179.0,179.0,120.0,707.0,186.0,119.0,187.0,643.0,8.0,3.0,0.0,0.0,53.0,261.0,13.0,15.0,707.0,186.0,119.0,187.0,643.0,8.0,3.0,0.0,0.0,53.0,261.0,13.0,15.0,682.0,179.0,116.0,177.0,618.0,8.0,3.0,0.0,0.0,52.0,252.0,12.0,15.0,456.0,120.0,79.0,107.0,415.0,8.0,1.0,0.0,0.0,31.0,184.0,8.0,10.0,174.0,119.0,187.0,643.0,8.0,3.0,0.0,0.0,53.0,261.0,9.0,11.0
2010,48325.0,Medina County,Texas,7.4,0.8755,46006,15530,2309.0,0,0,0,0,3,0,83.9,4,4,1,1,1,3,0,3,7351.0,9569.0,4119.0,1862.0,2579.0,1348.0,42305.0,11918.0,10895.0,5516.0,36090.0,990.0,277.0,35.0,304.0,4609.0,20855.0,751.0,1634.0,35849.0,9694.0,9110.0,4563.0,30500.0,917.0,248.0,35.0,244.0,3908.0,16908.0,620.0,1343.0,3267.0,526.0,689.0,534.0,2968.0,28.0,13.0,6.0,18.0,236.0,917.0,55.0,112.0,22.0,9.0,2.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13152.0,11865.0,6210.0,39369.0,1012.0,296.0,36.0,331.0,4962.0,22871.0,838.0,1761.0
2010,48327.0,Menard County,Texas,6.9,0.4378,2242,994,38.0,0,0,0,0,0,0,9.9,0,0,0,0,0,0,0,0,452.0,452.0,18.0,135.0,135.0,5.0,1442.0,591.0,251.0,426.0,1186.0,10.0,3.0,0.0,4.0,240.0,448.0,59.0,71.0,1171.0,456.0,189.0,374.0,973.0,7.0,3.0,0.0,3.0,186.0,332.0,48.0,59.0,452.0,135.0,55.0,173.0,412.0,2.0,2.0,0.0,1.0,36.0,62.0,4.0,23.0,18.0,5.0,2.0,5.0,17.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,952.0,439.0,602.0,1847.0,13.0,3.0,0.0,18.0,361.0,790.0,69.0,106.0
2010,48329.0,Midland County,Texas,7.8,0.5727,136872,50845,1678.0,5,7,5,2,5,7,237.9,12,22,12,22,12,0,0,5,34327.0,80409.0,34081.0,6976.0,18136.0,6931.0,102807.0,22846.0,28983.0,10621.0,78696.0,6855.0,1040.0,38.0,802.0,15373.0,40383.0,1218.0,2573.0,55987.0,11391.0,15945.0,5386.0,44714.0,2384.0,542.0,21.0,424.0,7905.0,21661.0,573.0,1203.0,290.0,53.0,60.0,31.0,259.0,4.0,0.0,0.0,2.0,25.0,72.0,1.0,8.0,44.0,8.0,7.0,8.0,40.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,37548.0,37529.0,15114.0,105302.0,9087.0,1715.0,54.0,1013.0,19701.0,51600.0,2020.0,3790.0
2010,48331.0,Milam County,Texas,8.1,0.7784,24757,9408,405.0,2,2,1,0,0,3,105.5,6,6,2,2,2,4,0,0,6465.0,10034.0,2078.0,2826.0,4445.0,953.0,19936.0,8509.0,5143.0,3557.0,16183.0,1575.0,74.0,1.0,139.0,1965.0,4106.0,350.0,1046.0,14529.0,6158.0,3664.0,2537.0,12119.0,877.0,55.0,1.0,108.0,1369.0,2635.0,227.0,759.0,4387.0,1873.0,1037.0,794.0,3724.0,227.0,11.0,1.0,28.0,397.0,693.0,82.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10204.0,6552.0,4305.0,19347.0,2473.0,96.0,1.0,171.0,2669.0,5780.0,471.0,1247.0
2010,48333.0,Mills County,Texas,7.0,0.6772,4936,1975,151.0,0,0,0,0,0,1,32.5,1,1,0,0,0,1,0,0,1219.0,1219.0,0.0,445.0,445.0,0.0,3890.0,1548.0,936.0,903.0,3546.0,24.0,8.0,1.0,12.0,299.0,570.0,52.0,88.0,2982.0,1156.0,686.0,708.0,2763.0,23.0,5.0,1.0,9.0,181.0,338.0,17.0,54.0,1219.0,445.0,238.0,316.0,1135.0,7.0,2.0,0.0,4.0,69.0,119.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.0,1197.0,1158.0,4440.0,26.0,11.0,1.0,19.0,439.0,818.0,92.0,116.0
2010,48335.0,Mitchell County,Texas,7.3,0.7176,9403,2809,2406.0,0,0,0,0,0,0,16.7,1,1,1,1,1,0,0,0,4089.0,6373.0,3863.0,568.0,1252.0,507.0,8206.0,1746.0,1496.0,1103.0,5532.0,994.0,27.0,0.0,59.0,1594.0,2905.0,73.0,166.0,5922.0,1062.0,912.0,747.0,3803.0,823.0,17.0,0.0,29.0,1250.0,1921.0,40.0,114.0,237.0,64.0,52.0,42.0,215.0,11.0,0.0,0.0,0.0,11.0,44.0,3.0,8.0,11.0,3.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1804.0,1820.0,1233.0,6433.0,1060.0,28.0,0.0,70.0,1812.0,3481.0,62.0,169.0
2010,48337.0,Montague County,Texas,7.4,0.5269,19719,7989,266.0,1,2,1,0,0,2,83.0,2,3,1,2,1,1,0,0,2867.0,7607.0,1142.0,889.0,2782.0,328.0,17319.0,5790.0,3966.0,3348.0,16219.0,48.0,42.0,4.0,152.0,853.0,1556.0,193.0,787.0,12387.0,3854.0,2743.0,2394.0,11730.0,28.0,29.0,1.0,109.0,493.0,832.0,72.0,448.0,1725.0,561.0,372.0,323.0,1633.0,2.0,0.0,0.0,10.0,79.0,127.0,16.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6673.0,4527.0,3880.0,18384.0,53.0,62.0,4.0,175.0,1041.0,1930.0,263.0,958.0
2010,48339.0,Montgomery County,Texas,8.0,0.4709,455746,162530,3224.0,5,9,4,6,16,16,631.0,31,42,30,41,30,1,0,16,159086.0,268361.0,157679.0,37405.0,62155.0,36890.0,388611.0,101455.0,108482.0,39803.0,327305.0,14901.0,7544.0,245.0,2920.0,35693.0,79392.0,4151.0,9431.0,265891.0,71555.0,74015.0,29029.0,227823.0,7758.0,3744.0,115.0,2088.0,24359.0,52897.0,2511.0,6679.0,1407.0,515.0,338.0,172.0,1320.0,7.0,6.0,0.0,6.0,67.0,191.0,12.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139506.0,125979.0,47404.0,380593.0,19401.0,9546.0,311.0,3348.0,42547.0,94698.0,6577.0,13168.0
2010,48341.0,Moore County,Texas,6.6,0.7759,21904,7197,154.0,1,2,0,0,0,2,63.5,2,3,1,2,1,1,0,0,3899.0,11570.0,1229.0,1879.0,5469.0,442.0,15622.0,6679.0,5040.0,1329.0,10907.0,245.0,1199.0,18.0,228.0,3025.0,8765.0,181.0,448.0,6465.0,2723.0,2214.0,387.0,4130.0,53.0,658.0,14.0,131.0,1480.0,4119.0,96.0,120.0,2670.0,1437.0,989.0,103.0,1262.0,29.0,586.0,12.0,77.0,703.0,1827.0,60.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8517.0,6999.0,2107.0,15886.0,336.0,1337.0,18.0,280.0,4047.0,11542.0,302.0,588.0
2010,48343.0,Morris County,Texas,7.8,0.6635,12934,5226,145.0,0,1,0,0,1,2,54.599999999999994,0,1,0,1,0,0,0,1,270.0,1657.0,268.0,111.0,731.0,111.0,11149.0,3836.0,2539.0,2215.0,7890.0,2486.0,45.0,7.0,78.0,644.0,802.0,242.0,680.0,8237.0,2544.0,1749.0,1778.0,6101.0,1625.0,40.0,3.0,60.0,408.0,500.0,156.0,449.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4564.0,3013.0,2506.0,9014.0,2976.0,45.0,7.0,93.0,799.0,1003.0,312.0,806.0
2010,48345.0,Motley County,Texas,7.0,0.2681,1210,542,0.0,0,0,0,0,0,0,9.6,0,0,0,0,0,0,0,0,223.0,223.0,47.0,40.0,40.0,8.0,828.0,241.0,179.0,236.0,777.0,13.0,0.0,0.0,8.0,29.0,87.0,30.0,50.0,589.0,106.0,124.0,156.0,551.0,10.0,0.0,0.0,8.0,20.0,59.0,28.0,36.0,223.0,40.0,53.0,56.0,212.0,4.0,0.0,0.0,0.0,8.0,31.0,10.0,13.0,47.0,8.0,11.0,10.0,45.0,0.0,0.0,0.0,0.0,2.0,9.0,2.0,3.0,549.0,264.0,328.0,1115.0,24.0,0.0,0.0,10.0,61.0,163.0,25.0,64.0
2010,48347.0,Nacogdoches County,Texas,7.2,0.9427,64524,23861,5144.0,3,5,3,2,3,8,349.3,7,9,4,6,4,3,0,3,14303.0,22831.0,5350.0,6025.0,10658.0,2809.0,52615.0,23354.0,13495.0,6680.0,36808.0,8607.0,552.0,14.0,309.0,6328.0,9610.0,1254.0,3311.0,41557.0,17075.0,11102.0,5585.0,30405.0,5432.0,359.0,9.0,242.0,5110.0,7597.0,801.0,2387.0,8953.0,3216.0,2158.0,1482.0,7924.0,472.0,27.0,4.0,57.0,470.0,696.0,172.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27622.0,15061.0,7622.0,44249.0,11731.0,797.0,25.0,365.0,7357.0,11356.0,1726.0,3994.0
2010,48349.0,Navarro County,Texas,7.3,0.9494,47735,17380,736.0,2,2,2,1,3,7,187.60000000000002,5,5,2,2,2,3,0,3,10581.0,14053.0,5524.0,3868.0,5653.0,2261.0,42261.0,18133.0,11187.0,6322.0,30145.0,5500.0,213.0,286.0,264.0,5853.0,9190.0,1098.0,2809.0,30455.0,11690.0,7791.0,4614.0,23416.0,2951.0,153.0,147.0,165.0,3624.0,5437.0,621.0,1997.0,5057.0,1607.0,1183.0,903.0,4515.0,122.0,13.0,3.0,28.0,376.0,565.0,95.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20500.0,12923.0,6863.0,33142.0,6606.0,253.0,382.0,305.0,7047.0,11345.0,1207.0,3203.0
2010,48351.0,Newton County,Texas,7.7,0.8118,14445,5476,724.0,4,4,0,0,0,4,83.9,4,4,0,0,0,4,0,0,4689.0,4689.0,1.0,2040.0,2040.0,0.0,14434.0,6158.0,3350.0,2340.0,11100.0,2895.0,62.0,1.0,80.0,296.0,403.0,288.0,786.0,14413.0,6151.0,3346.0,2337.0,11091.0,2883.0,62.0,1.0,80.0,296.0,403.0,288.0,785.0,4689.0,2040.0,1065.0,929.0,3857.0,675.0,25.0,0.0,43.0,89.0,105.0,119.0,234.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5853.0,3353.0,2342.0,11105.0,2901.0,62.0,1.0,80.0,296.0,403.0,272.0,716.0
2010,48353.0,Nolan County,Texas,6.9,0.8997,15216,5999,410.0,0,2,0,1,1,2,82.3,2,4,1,3,1,1,0,1,3578.0,7604.0,2825.0,1079.0,3091.0,857.0,11104.0,4201.0,2832.0,1884.0,9412.0,470.0,50.0,0.0,73.0,1099.0,3282.0,297.0,447.0,6932.0,2156.0,1669.0,1268.0,6107.0,157.0,20.0,0.0,46.0,601.0,1564.0,115.0,169.0,1133.0,330.0,274.0,228.0,1034.0,2.0,0.0,0.0,10.0,87.0,140.0,16.0,18.0,380.0,108.0,101.0,69.0,343.0,1.0,0.0,0.0,8.0,28.0,44.0,7.0,6.0,6064.0,3935.0,2519.0,12728.0,715.0,67.0,0.0,95.0,1611.0,5103.0,445.0,675.0
2010,48355.0,Nueces County,Texas,8.6,0.8968,340223,124587,5792.0,16,34,15,19,24,38,1299.5,40,72,38,70,38,2,0,24,113047.0,236627.0,111558.0,33738.0,84565.0,33269.0,262988.0,95327.0,68223.0,31935.0,215514.0,10230.0,4803.0,202.0,1597.0,30646.0,155322.0,7446.0,15747.0,136261.0,43149.0,35133.0,15353.0,112975.0,5187.0,3179.0,114.0,803.0,14003.0,71482.0,3300.0,6784.0,1489.0,469.0,403.0,155.0,1241.0,10.0,1.0,0.0,1.0,236.0,1165.0,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131892.0,88255.0,40913.0,277402.0,13637.0,5731.0,269.0,2128.0,41056.0,206293.0,10109.0,21683.0
2010,48357.0,Ochiltree County,Texas,6.9,0.7822,10223,3617,54.0,0,1,0,0,0,1,30.6,0,2,0,2,0,0,0,0,1172.0,5285.0,701.0,294.0,2157.0,203.0,6309.0,2380.0,1965.0,682.0,5455.0,25.0,17.0,2.0,65.0,746.0,2812.0,47.0,204.0,2026.0,474.0,531.0,266.0,1831.0,5.0,5.0,2.0,15.0,168.0,567.0,18.0,58.0,477.0,92.0,118.0,80.0,456.0,1.0,1.0,0.0,1.0,17.0,90.0,3.0,13.0,6.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4086.0,3231.0,1056.0,8747.0,39.0,28.0,4.0,98.0,1307.0,4982.0,80.0,309.0
2010,48359.0,Oldham County,Texas,7.0,0.454,2052,691,282.0,0,0,0,0,0,0,12.0,1,1,1,0,0,1,1,1,2052.0,2052.0,1831.0,668.0,668.0,592.0,2052.0,668.0,698.0,255.0,1850.0,62.0,17.0,0.0,13.0,110.0,243.0,13.0,45.0,2052.0,668.0,698.0,255.0,1850.0,62.0,17.0,0.0,13.0,110.0,243.0,13.0,45.0,2052.0,668.0,698.0,255.0,1850.0,62.0,17.0,0.0,13.0,110.0,243.0,13.0,45.0,1831.0,592.0,643.0,212.0,1653.0,55.0,17.0,0.0,11.0,95.0,211.0,12.0,39.0,484.0,698.0,255.0,1850.0,62.0,17.0,0.0,13.0,110.0,243.0,10.0,34.0
2010,48361.0,Orange County,Texas,9.0,0.5642,81837,31031,639.0,4,5,4,2,4,6,304.7,11,12,11,12,11,0,0,4,26194.0,38396.0,26194.0,8068.0,12712.0,8068.0,71123.0,21817.0,17818.0,9865.0,62948.0,4480.0,661.0,40.0,395.0,2595.0,4056.0,1352.0,4008.0,54022.0,15621.0,13426.0,7364.0,49569.0,1817.0,459.0,32.0,316.0,1825.0,2838.0,812.0,2784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26624.0,20507.0,11473.0,70478.0,6979.0,804.0,43.0,426.0,3107.0,4766.0,1849.0,5033.0
2010,48363.0,Palo Pinto County,Texas,7.2,0.794,28111,10871,263.0,3,3,3,2,2,3,169.2,9,9,6,6,6,3,0,2,19136.0,25088.0,11471.0,6833.0,9662.0,4455.0,25737.0,9945.0,6392.0,4198.0,22570.0,534.0,105.0,14.0,179.0,2334.0,4352.0,507.0,1193.0,19785.0,7116.0,4606.0,3462.0,18063.0,221.0,73.0,11.0,145.0,1273.0,2446.0,291.0,723.0,7925.0,2448.0,1643.0,1601.0,7441.0,29.0,33.0,9.0,47.0,366.0,679.0,85.0,126.0,253.0,67.0,44.0,49.0,239.0,1.0,3.0,0.0,1.0,9.0,39.0,3.0,5.0,11452.0,7031.0,4582.0,24497.0,621.0,134.0,14.0,202.0,2643.0,4985.0,706.0,1310.0
2010,48365.0,Panola County,Texas,7.7,0.6027,23796,9271,358.0,2,2,1,2,2,3,93.0,2,2,1,1,1,1,0,2,5488.0,8822.0,1435.0,2277.0,3596.0,736.0,21667.0,8676.0,5351.0,3405.0,16700.0,3549.0,53.0,2.0,89.0,1273.0,1690.0,368.0,1181.0,18044.0,7253.0,4475.0,2768.0,14146.0,2826.0,26.0,2.0,80.0,964.0,1283.0,298.0,948.0,4053.0,1541.0,984.0,619.0,2889.0,951.0,9.0,0.0,22.0,182.0,204.0,18.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8879.0,5870.0,3705.0,18267.0,3867.0,73.0,3.0,105.0,1481.0,1970.0,369.0,1238.0
2010,48367.0,Parker County,Texas,9.9,0.4136,116927,42069,3121.0,3,3,3,0,2,4,173.5,10,10,7,7,7,3,0,2,24163.0,34721.0,20519.0,6728.0,9370.0,5859.0,108205.0,24849.0,27934.0,13040.0,99040.0,1684.0,561.0,39.0,851.0,6029.0,11307.0,933.0,2811.0,93473.0,21266.0,24192.0,10785.0,85675.0,1461.0,454.0,36.0,719.0,5132.0,9476.0,716.0,2339.0,3652.0,870.0,885.0,509.0,3503.0,19.0,11.0,0.0,19.0,97.0,182.0,26.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29934.0,29869.0,14283.0,106862.0,1915.0,639.0,40.0,909.0,6562.0,12410.0,1159.0,3288.0
2010,48369.0,Parmer County,Texas,6.9,0.7994,10269,3413,73.0,1,1,1,0,0,1,33.099999999999994,2,2,1,1,1,1,0,0,2077.0,4231.0,1476.0,842.0,1927.0,668.0,7261.0,2932.0,2245.0,857.0,5561.0,95.0,8.0,12.0,80.0,1505.0,4152.0,113.0,223.0,3554.0,1220.0,1104.0,420.0,2767.0,38.0,3.0,0.0,27.0,719.0,1637.0,29.0,107.0,748.0,231.0,219.0,102.0,626.0,10.0,0.0,0.0,2.0,111.0,248.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3916.0,3214.0,1224.0,7969.0,119.0,25.0,21.0,100.0,2035.0,6164.0,160.0,307.0
2010,48371.0,Pecos County,Texas,8.9,0.9249,15507,4894,2025.0,1,1,1,0,0,1,49.8,3,4,3,3,2,1,1,1,6416.0,11362.0,6076.0,2964.0,4796.0,2792.0,11645.0,4915.0,2761.0,1327.0,9111.0,533.0,60.0,1.0,93.0,1848.0,7983.0,159.0,271.0,6653.0,3064.0,1329.0,609.0,5163.0,502.0,11.0,1.0,52.0,923.0,3994.0,101.0,100.0,1790.0,779.0,260.0,177.0,1389.0,199.0,3.0,0.0,8.0,192.0,809.0,13.0,27.0,662.0,260.0,156.0,107.0,564.0,4.0,1.0,0.0,4.0,89.0,385.0,11.0,16.0,5395.0,3822.0,1821.0,12307.0,572.0,79.0,5.0,125.0,2419.0,10430.0,188.0,331.0
2010,48373.0,Polk County,Texas,8.6,0.9424,45413,16503,4241.0,1,1,0,2,3,5,177.8,3,3,0,0,0,3,0,3,4984.0,4984.0,0.0,2285.0,2285.0,0.0,43083.0,19469.0,8938.0,8261.0,33674.0,4656.0,147.0,10.0,873.0,3723.0,5460.0,894.0,2483.0,39735.0,17984.0,8070.0,7693.0,31300.0,4017.0,126.0,10.0,853.0,3428.0,5051.0,779.0,2270.0,4984.0,2285.0,1189.0,985.0,3922.0,231.0,13.0,0.0,633.0,187.0,276.0,129.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18017.0,9577.0,8646.0,35082.0,5211.0,188.0,10.0,881.0,4041.0,5959.0,1082.0,2825.0
2010,48375.0,Potter County,Texas,8.6,0.9685,121073,42933,6919.0,8,18,8,7,9,20,687.7,13,27,12,26,12,1,0,9,29695.0,70845.0,29184.0,14221.0,33998.0,14145.0,89566.0,40104.0,24256.0,9517.0,62913.0,9800.0,4089.0,47.0,734.0,11987.0,27147.0,2270.0,4938.0,48348.0,20314.0,12385.0,4472.0,33751.0,5906.0,3187.0,28.0,401.0,5075.0,11373.0,985.0,2387.0,634.0,89.0,172.0,93.0,578.0,0.0,4.0,0.0,3.0,50.0,55.0,8.0,11.0,123.0,13.0,16.0,38.0,115.0,0.0,0.0,0.0,1.0,6.0,5.0,2.0,3.0,53895.0,33653.0,13142.0,84523.0,12365.0,4822.0,63.0,1004.0,18296.0,42692.0,3358.0,7091.0
2010,48377.0,Presidio County,Texas,6.9,0.9978,7818,2906,0.0,1,1,1,0,0,2,61.7,1,1,1,1,1,0,0,0,1910.0,3378.0,1854.0,1395.0,2477.0,1372.0,4823.0,3045.0,1422.0,785.0,4109.0,27.0,66.0,0.0,43.0,578.0,3869.0,133.0,524.0,2354.0,1565.0,721.0,346.0,1908.0,16.0,51.0,0.0,34.0,344.0,1888.0,49.0,272.0,431.0,216.0,97.0,93.0,358.0,4.0,1.0,0.0,22.0,46.0,275.0,16.0,50.0,229.0,101.0,57.0,41.0,187.0,4.0,1.0,0.0,12.0,25.0,151.0,8.0,18.0,4617.0,2264.0,1389.0,6715.0,47.0,76.0,0.0,57.0,923.0,6521.0,251.0,839.0
2010,48379.0,Rains County,Texas,7.1,0.4142,10914,4377,66.0,0,0,0,0,0,1,22.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9819.0,3019.0,2123.0,2021.0,8949.0,243.0,41.0,1.0,102.0,483.0,743.0,121.0,390.0,8692.0,2607.0,1893.0,1767.0,7955.0,179.0,37.0,1.0,88.0,432.0,663.0,107.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3620.0,2363.0,2223.0,9953.0,256.0,55.0,1.0,113.0,536.0,839.0,138.0,425.0
2010,48381.0,Randall County,Texas,8.4,0.256,120725,47975,2000.0,2,4,2,1,2,5,263.3,8,23,7,22,7,1,0,2,13009.0,59654.0,12109.0,2876.0,15129.0,2766.0,84087.0,19162.0,21444.0,10128.0,75160.0,1697.0,1049.0,25.0,604.0,5551.0,13427.0,1029.0,2140.0,34619.0,6553.0,9323.0,3476.0,31299.0,467.0,322.0,12.0,263.0,2258.0,4936.0,278.0,660.0,901.0,110.0,224.0,147.0,854.0,8.0,5.0,0.0,0.0,33.0,54.0,4.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29659.0,30103.0,15079.0,107305.0,2867.0,1684.0,41.0,822.0,8006.0,19775.0,1408.0,3089.0
2010,48383.0,Reagan County,Texas,7.0,0.5272,3367,1156,27.0,0,0,0,0,0,0,14.8,0,0,0,0,0,0,0,0,214.0,214.0,153.0,51.0,51.0,36.0,1005.0,273.0,275.0,122.0,795.0,16.0,0.0,0.0,11.0,184.0,574.0,47.0,16.0,380.0,90.0,94.0,46.0,300.0,5.0,0.0,0.0,2.0,73.0,187.0,31.0,7.0,214.0,51.0,51.0,30.0,168.0,3.0,0.0,0.0,2.0,41.0,92.0,19.0,4.0,153.0,36.0,32.0,20.0,136.0,3.0,0.0,0.0,1.0,13.0,57.0,14.0,3.0,1223.0,1010.0,349.0,2596.0,70.0,6.0,0.0,20.0,675.0,2051.0,43.0,51.0
2010,48385.0,Real County,Texas,7.1,0.816,3309,1374,70.0,1,1,1,1,0,1,22.8,1,1,1,0,0,1,1,1,3309.0,3309.0,3212.0,1605.0,1605.0,1556.0,3309.0,1605.0,660.0,853.0,2996.0,22.0,2.0,12.0,37.0,240.0,814.0,41.0,93.0,3309.0,1605.0,660.0,853.0,2996.0,22.0,2.0,12.0,37.0,240.0,814.0,41.0,93.0,3309.0,1605.0,660.0,853.0,2996.0,22.0,2.0,12.0,37.0,240.0,814.0,41.0,93.0,3212.0,1556.0,648.0,825.0,2904.0,22.0,2.0,12.0,37.0,235.0,803.0,41.0,90.0,1645.0,660.0,853.0,2996.0,22.0,2.0,12.0,37.0,240.0,814.0,40.0,83.0
2010,48387.0,Red River County,Texas,7.4,0.7841,12860,5469,189.0,3,3,1,0,0,3,71.4,4,4,1,1,1,3,0,0,8435.0,10285.0,1883.0,3327.0,4372.0,781.0,11686.0,4909.0,2462.0,2557.0,9454.0,1569.0,20.0,1.0,111.0,531.0,729.0,217.0,641.0,9836.0,3864.0,2031.0,2176.0,8529.0,773.0,13.0,1.0,105.0,415.0,556.0,188.0,534.0,6613.0,2565.0,1436.0,1430.0,6068.0,280.0,6.0,1.0,70.0,189.0,275.0,118.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5251.0,2747.0,2712.0,9838.0,2233.0,23.0,1.0,125.0,640.0,849.0,276.0,655.0
2010,48389.0,Reeves County,Texas,7.3,0.9876,13783,3839,3110.0,2,2,2,2,1,3,60.5,3,4,3,3,2,1,1,2,2901.0,7365.0,2708.0,992.0,2125.0,925.0,11466.0,3446.0,2454.0,1359.0,8823.0,631.0,99.0,6.0,53.0,1856.0,8363.0,163.0,353.0,6932.0,2290.0,1094.0,634.0,5331.0,545.0,54.0,3.0,34.0,966.0,4650.0,69.0,195.0,1184.0,554.0,295.0,254.0,994.0,12.0,5.0,0.0,20.0,154.0,851.0,13.0,52.0,991.0,487.0,254.0,213.0,831.0,10.0,5.0,0.0,18.0,127.0,745.0,12.0,37.0,4011.0,3142.0,1654.0,10645.0,690.0,119.0,6.0,64.0,2259.0,10233.0,224.0,448.0
2010,48391.0,Refugio County,Texas,6.9,0.8918,7383,2841,129.0,1,1,0,0,0,1,36.8,1,1,0,0,0,1,0,0,1416.0,1416.0,250.0,649.0,649.0,132.0,6094.0,2258.0,1461.0,1183.0,5076.0,229.0,32.0,0.0,35.0,722.0,2779.0,143.0,332.0,4864.0,1825.0,1123.0,951.0,4084.0,156.0,25.0,0.0,33.0,566.0,2115.0,86.0,256.0,1416.0,649.0,298.0,284.0,1244.0,18.0,24.0,0.0,14.0,116.0,690.0,22.0,74.0,250.0,132.0,38.0,65.0,237.0,1.0,5.0,0.0,0.0,7.0,100.0,4.0,14.0,2667.0,1781.0,1440.0,5943.0,483.0,33.0,0.0,42.0,882.0,3487.0,211.0,371.0
